Time_s,AOA_deg
418.152126,2.229022
418.156668,2.231619
418.161211,2.233920
418.165754,2.235875
418.170296,2.237438
418.174839,2.238560
418.179381,2.239193
418.183924,2.239319
418.188467,2.239319
418.193009,2.239317
418.197552,2.239315
418.202094,2.239312
418.206637,2.239308
418.211179,2.239303
418.215722,2.239298
418.220265,2.239291
418.224807,2.239284
418.229350,2.239276
418.233892,2.239267
418.238435,2.239258
418.242977,2.239248
418.247520,2.239236
418.252063,2.239224
418.256605,2.238800
418.261148,2.237666
418.265690,2.235893
418.270233,2.233554
418.274775,2.230719
418.279318,2.227459
418.283861,2.223847
418.288403,2.219953
418.292946,2.215848
418.297488,2.211605
418.302031,2.207295
418.306573,2.202988
418.311116,2.198756
418.315659,2.194672
418.320201,2.190805
418.324744,2.187144
418.329286,2.183491
418.333829,2.179819
418.338371,2.176112
418.342914,2.172354
418.347457,2.168532
418.351999,2.164628
418.356542,2.160627
418.361084,2.156515
418.365627,2.152275
418.370169,2.147893
418.374712,2.143352
418.379255,2.138638
418.383797,2.133735
418.388340,2.128627
418.392882,2.123278
418.397425,2.117483
418.401967,2.111238
418.406510,2.104592
418.411053,2.097595
418.415595,2.090298
418.420138,2.082750
418.424680,2.075002
418.429223,2.067103
418.433766,2.059105
418.438308,2.051056
418.442851,2.043008
418.447393,2.035009
418.451936,2.027111
418.456478,2.019363
418.461021,2.011816
418.465564,2.004457
418.470106,1.997219
418.474649,1.990072
418.479191,1.982984
418.483734,1.975925
418.488276,1.968863
418.492819,1.961768
418.497362,1.954609
418.501904,1.947355
418.506447,1.939975
418.510989,1.932439
418.515532,1.924714
418.520074,1.916772
418.524617,1.908580
418.529160,1.900108
418.533702,1.891303
418.538245,1.882082
418.542787,1.872478
418.547330,1.862536
418.551872,1.852297
418.556415,1.841806
418.560958,1.831105
418.565500,1.820238
418.570043,1.809247
418.574585,1.798176
418.579128,1.787068
418.583670,1.775966
418.588213,1.764913
418.592756,1.753952
418.597298,1.743127
418.601841,1.732476
418.606383,1.721933
418.610926,1.711444
418.615468,1.700992
418.620011,1.690561
418.624554,1.680135
418.629096,1.669699
418.633639,1.659235
418.638181,1.648728
418.642724,1.638161
418.647266,1.627519
418.651809,1.616784
418.656352,1.605941
418.660894,1.594974
418.665437,1.583866
418.669979,1.572601
418.674522,1.561123
418.679065,1.549367
418.683607,1.537372
418.688150,1.525177
418.692692,1.512824
418.697235,1.500351
418.701777,1.487800
418.706320,1.475209
418.710863,1.462620
418.715405,1.450073
418.719948,1.437607
418.724490,1.425263
418.729033,1.413080
418.733575,1.401100
418.738118,1.389361
418.742661,1.377902
418.747203,1.366703
418.751746,1.355726
418.756288,1.344935
418.760831,1.334295
418.765373,1.323771
418.769916,1.313326
418.774459,1.302927
418.779001,1.292536
418.783544,1.282120
418.788086,1.271643
418.792629,1.261069
418.797171,1.250363
418.801714,1.239489
418.806257,1.228413
418.810799,1.217099
418.815342,1.205548
418.819884,1.193801
418.824427,1.181881
418.828969,1.169807
418.833512,1.157603
418.838055,1.145289
418.842597,1.132887
418.847140,1.120418
418.851682,1.107904
418.856225,1.095367
418.860767,1.082827
418.865310,1.070307
418.869853,1.057828
418.874395,1.045411
418.878938,1.033077
418.883480,1.020792
418.888023,1.008286
418.892565,0.995573
418.897108,0.982711
418.901651,0.969758
418.906193,0.956774
418.910736,0.943818
418.915278,0.930947
418.919821,0.918221
418.924364,0.905698
418.928906,0.893437
418.933449,0.881497
418.937991,0.869937
418.942534,0.858815
418.947076,0.848190
418.951619,0.838119
418.956162,0.828498
418.960704,0.819204
418.965247,0.810208
418.969789,0.801479
418.974332,0.792989
418.978874,0.784707
418.983417,0.776605
418.987960,0.768653
418.992502,0.760821
418.997045,0.753079
419.001587,0.745399
419.006130,0.737750
419.010672,0.730103
419.015215,0.722428
419.019758,0.714696
419.024300,0.706942
419.028843,0.699317
419.033385,0.691808
419.037928,0.684398
419.042470,0.677066
419.047013,0.669792
419.051556,0.662557
419.056098,0.655342
419.060641,0.648127
419.065183,0.640891
419.069726,0.633616
419.074268,0.626282
419.078811,0.618870
419.083354,0.611359
419.087896,0.603730
419.092439,0.595979
419.096981,0.588252
419.101524,0.580570
419.106066,0.572908
419.110609,0.565237
419.115152,0.557532
419.119694,0.549767
419.124237,0.541914
419.128779,0.533946
419.133322,0.525838
419.137864,0.517563
419.142407,0.509093
419.146950,0.500403
419.151492,0.491466
419.156035,0.482255
419.160577,0.472743
419.165120,0.463039
419.169663,0.453259
419.174205,0.443357
419.178748,0.433283
419.183290,0.422990
419.187833,0.412428
419.192375,0.401551
419.196918,0.390309
419.201461,0.378653
419.206003,0.366537
419.210546,0.353911
419.215088,0.340727
419.219631,0.326937
419.224173,0.312493
419.228716,0.297345
419.233259,0.280702
419.237801,0.259728
419.242344,0.234838
419.246886,0.206816
419.251429,0.176448
419.255971,0.144520
419.260514,0.111817
419.265057,0.079125
419.269599,0.047230
419.274142,0.016916
419.278684,-0.011030
419.283227,-0.035824
419.287769,-0.056678
419.292312,-0.072809
419.296855,-0.083429
419.301397,-0.087755
419.305940,-0.086990
419.310482,-0.084190
419.315025,-0.079692
419.319567,-0.073795
419.324110,-0.066797
419.328653,-0.058997
419.333195,-0.050693
419.337738,-0.042182
419.342280,-0.033764
419.346823,-0.025736
419.351365,-0.018397
419.355908,-0.012045
419.360451,-0.006978
419.364993,-0.003494
419.369536,-0.001892
419.374078,-0.002206
419.378621,-0.003882
419.383163,-0.006808
419.387706,-0.010896
419.392249,-0.016060
419.396791,-0.022211
419.401334,-0.029263
419.405876,-0.037129
419.410419,-0.045722
419.414962,-0.054953
419.419504,-0.064737
419.424047,-0.074985
419.428589,-0.085612
419.433132,-0.096528
419.437674,-0.107649
419.442217,-0.119083
419.446760,-0.132697
419.451302,-0.148797
419.455845,-0.167167
419.460387,-0.187591
419.464930,-0.209853
419.469472,-0.233737
419.474015,-0.259028
419.478558,-0.285508
419.483100,-0.312963
419.487643,-0.341176
419.492185,-0.369932
419.496728,-0.399013
419.501270,-0.428206
419.505813,-0.457292
419.510356,-0.486057
419.514898,-0.514974
419.519441,-0.545368
419.523983,-0.577119
419.528526,-0.610057
419.533068,-0.644006
419.537611,-0.678797
419.542154,-0.714254
419.546696,-0.750207
419.551239,-0.786482
419.555781,-0.822907
419.560324,-0.859310
419.564866,-0.895516
419.569409,-0.931355
419.573952,-0.966653
419.578494,-1.001237
419.583037,-1.034944
419.587579,-1.070194
419.592122,-1.108471
419.596664,-1.149018
419.601207,-1.191080
419.605750,-1.233901
419.610292,-1.276724
419.614835,-1.318794
419.619377,-1.359355
419.623920,-1.397651
419.628462,-1.432926
419.633005,-1.464423
419.637548,-1.491387
419.642090,-1.513062
419.646633,-1.528692
419.651175,-1.537521
419.655718,-1.539211
419.660261,-1.538565
419.664803,-1.537179
419.669346,-1.535085
419.673888,-1.532318
419.678431,-1.528911
419.682973,-1.524898
419.687516,-1.520314
419.692059,-1.515193
419.696601,-1.509567
419.701144,-1.503471
419.705686,-1.496940
419.710229,-1.490007
419.714771,-1.482705
419.719314,-1.475069
419.723857,-1.467087
419.728399,-1.455622
419.732942,-1.439186
419.737484,-1.418364
419.742027,-1.393746
419.746569,-1.365919
419.751112,-1.335471
419.755655,-1.302989
419.760197,-1.269063
419.764740,-1.234279
419.769282,-1.199225
419.773825,-1.164490
419.778367,-1.130661
419.782910,-1.098325
419.787453,-1.068072
419.791995,-1.040413
419.796538,-1.013450
419.801080,-0.986228
419.805623,-0.958866
419.810165,-0.931482
419.814708,-0.904194
419.819251,-0.877121
419.823793,-0.850380
419.828336,-0.824090
419.832878,-0.798370
419.837421,-0.773336
419.841963,-0.749109
419.846506,-0.725805
419.851049,-0.703543
419.855591,-0.682442
419.860134,-0.662562
419.864676,-0.642715
419.869219,-0.622543
419.873761,-0.602260
419.878304,-0.582080
419.882847,-0.562215
419.887389,-0.542881
419.891932,-0.524290
419.896474,-0.506655
419.901017,-0.490192
419.905560,-0.475113
419.910102,-0.461631
419.914645,-0.449961
419.919187,-0.440316
419.923730,-0.432910
419.928272,-0.427925
419.932815,-0.423957
419.937358,-0.420156
419.941900,-0.416538
419.946443,-0.413118
419.950985,-0.409912
419.955528,-0.406934
419.960070,-0.404200
419.964613,-0.401725
419.969156,-0.399524
419.973698,-0.397612
419.978241,-0.396005
419.982783,-0.394718
419.987326,-0.393766
419.991868,-0.393164
419.996411,-0.392928
420.000954,-0.393884
420.005496,-0.397219
420.010039,-0.402735
420.014581,-0.410216
420.019124,-0.419445
420.023666,-0.430207
420.028209,-0.442285
420.032752,-0.455464
420.037294,-0.469527
420.041837,-0.484259
420.046379,-0.499444
420.050922,-0.514864
420.055464,-0.530306
420.060007,-0.545551
420.064550,-0.560385
420.069092,-0.574733
420.073635,-0.589589
420.078177,-0.605162
420.082720,-0.621418
420.087262,-0.638326
420.091805,-0.655852
420.096348,-0.673963
420.100890,-0.692629
420.105433,-0.711814
420.109975,-0.731488
420.114518,-0.751617
420.119060,-0.772169
420.123603,-0.793111
420.128146,-0.814410
420.132688,-0.836035
420.137231,-0.857951
420.141773,-0.881415
420.146316,-0.907674
420.150859,-0.936218
420.155401,-0.966533
420.159944,-0.998105
420.164486,-1.030420
420.169029,-1.062962
420.173571,-1.095218
420.178114,-1.126673
420.182657,-1.156812
420.187199,-1.185122
420.191742,-1.211088
420.196284,-1.234196
420.200827,-1.253930
420.205369,-1.269778
420.209912,-1.281437
420.214455,-1.291815
420.218997,-1.301930
420.223540,-1.311716
420.228082,-1.321106
420.232625,-1.330035
420.237167,-1.338434
420.241710,-1.346240
420.246253,-1.353384
420.250795,-1.359800
420.255338,-1.365423
420.259880,-1.370185
420.264423,-1.374020
420.268965,-1.376862
420.273508,-1.378645
420.278051,-1.379301
420.282593,-1.377485
420.287136,-1.371819
420.291678,-1.362714
420.296221,-1.350584
420.300763,-1.335845
420.305306,-1.318911
420.309849,-1.300198
420.314391,-1.280120
420.318934,-1.259092
420.323476,-1.237530
420.328019,-1.215848
420.332561,-1.194461
420.337104,-1.173785
420.341647,-1.154234
420.346189,-1.136223
420.350732,-1.118894
420.355274,-1.100407
420.359817,-1.080994
420.364359,-1.060925
420.368902,-1.040468
420.373445,-1.019891
420.377987,-0.999464
420.382530,-0.979455
420.387072,-0.960133
420.391615,-0.941766
420.396158,-0.924623
420.400700,-0.908974
420.405243,-0.895086
420.409785,-0.883229
420.414328,-0.873671
420.418870,-0.865826
420.423413,-0.858143
420.427956,-0.850634
420.432498,-0.843359
420.437041,-0.836375
420.441583,-0.829740
420.446126,-0.823514
420.450668,-0.817753
420.455211,-0.812517
420.459754,-0.807863
420.464296,-0.803850
420.468839,-0.800536
420.473381,-0.797980
420.477924,-0.796239
420.482466,-0.795373
420.487009,-0.795386
420.491552,-0.796051
420.496094,-0.797297
420.500637,-0.799082
420.505179,-0.801363
420.509722,-0.804098
420.514264,-0.807244
420.518807,-0.810758
420.523350,-0.814598
420.527892,-0.818721
420.532435,-0.823084
420.536977,-0.827646
420.541520,-0.832363
420.546062,-0.837193
420.550605,-0.842093
420.555148,-0.847052
420.559690,-0.852755
420.564233,-0.859429
420.568775,-0.866985
420.573318,-0.875336
420.577860,-0.884394
420.582403,-0.894071
420.586946,-0.904278
420.591488,-0.914929
420.596031,-0.925935
420.600573,-0.937207
420.605116,-0.948659
420.609658,-0.960202
420.614201,-0.971748
420.618744,-0.983210
420.623286,-0.994499
420.627829,-1.005983
420.632371,-1.018360
420.636914,-1.031489
420.641457,-1.045215
420.645999,-1.059379
420.650542,-1.073825
420.655084,-1.088397
420.659627,-1.102937
420.664169,-1.117289
420.668712,-1.131295
420.673255,-1.144799
420.677797,-1.157645
420.682340,-1.169674
420.686882,-1.180731
420.691425,-1.190658
420.695967,-1.199427
420.700510,-1.208116
420.705053,-1.216918
420.709595,-1.225727
420.714138,-1.234438
420.718680,-1.242945
420.723223,-1.251142
420.727765,-1.258926
420.732308,-1.266190
420.736851,-1.272828
420.741393,-1.278736
420.745936,-1.283808
420.750478,-1.287939
420.755021,-1.291023
420.759563,-1.292956
420.764106,-1.293630
420.768649,-1.291882
420.773191,-1.286825
420.777734,-1.278826
420.782276,-1.268253
420.786819,-1.255474
420.791361,-1.240855
420.795904,-1.224766
420.800447,-1.207572
420.804989,-1.189643
420.809532,-1.171346
420.814074,-1.153047
420.818617,-1.135116
420.823159,-1.117919
420.827702,-1.101824
420.832245,-1.087199
420.836787,-1.073590
420.841330,-1.059979
420.845872,-1.046365
420.850415,-1.032757
420.854957,-1.019162
420.859500,-1.005589
420.864043,-0.992045
420.868585,-0.978539
420.873128,-0.965077
420.877670,-0.951668
420.882213,-0.938320
420.886756,-0.925041
420.891298,-0.911838
420.895841,-0.898720
420.900383,-0.885694
420.904926,-0.872695
420.909468,-0.859586
420.914011,-0.846402
420.918554,-0.833184
420.923096,-0.819972
420.927639,-0.806808
420.932181,-0.793732
420.936724,-0.780785
420.941266,-0.768008
420.945809,-0.755441
420.950352,-0.743126
420.954894,-0.731103
420.959437,-0.719412
420.963979,-0.708096
420.968522,-0.697193
420.973064,-0.686476
420.977607,-0.675151
420.982150,-0.663340
420.986692,-0.651242
420.991235,-0.639057
420.995777,-0.626984
421.000320,-0.615222
421.004862,-0.603969
421.009405,-0.593426
421.013948,-0.583790
421.018490,-0.575261
421.023033,-0.568039
421.027575,-0.562321
421.032118,-0.558308
421.036660,-0.556198
421.041203,-0.555922
421.045746,-0.555942
421.050288,-0.555983
421.054831,-0.556044
421.059373,-0.556126
421.063916,-0.556228
421.068458,-0.556350
421.073001,-0.556492
421.077544,-0.556654
421.082086,-0.556835
421.086629,-0.557037
421.091171,-0.557258
421.095714,-0.557498
421.100256,-0.557758
421.104799,-0.558037
421.109342,-0.558407
421.113884,-0.560968
421.118427,-0.566489
421.122969,-0.574689
421.127512,-0.585286
421.132055,-0.597999
421.136597,-0.612546
421.141140,-0.628646
421.145682,-0.646017
421.150225,-0.664378
421.154767,-0.683447
421.159310,-0.702944
421.163853,-0.722585
421.168395,-0.742091
421.172938,-0.761179
421.177480,-0.779567
421.182023,-0.797802
421.186565,-0.817794
421.191108,-0.839375
421.195651,-0.862260
421.200193,-0.886165
421.204736,-0.910804
421.209278,-0.935891
421.213821,-0.961142
421.218363,-0.986272
421.222906,-1.010994
421.227449,-1.035025
421.231991,-1.058079
421.236534,-1.079870
421.241076,-1.100114
421.245619,-1.118525
421.250161,-1.134857
421.254704,-1.150729
421.259247,-1.166962
421.263789,-1.183347
421.268332,-1.199675
421.272874,-1.215739
421.277417,-1.231330
421.281959,-1.246241
421.286502,-1.260262
421.291045,-1.273186
421.295587,-1.284804
421.300130,-1.294909
421.304672,-1.303291
421.309215,-1.309743
421.313757,-1.314056
421.318300,-1.316023
421.322843,-1.315225
421.327385,-1.311173
421.331928,-1.304196
421.336470,-1.294663
421.341013,-1.282943
421.345555,-1.269406
421.350098,-1.254421
421.354641,-1.238356
421.359183,-1.221581
421.363726,-1.204465
421.368268,-1.187376
421.372811,-1.170685
421.377354,-1.154759
421.381896,-1.139969
421.386439,-1.126682
421.390981,-1.114756
421.395524,-1.102587
421.400066,-1.090131
421.404609,-1.077510
421.409152,-1.064844
421.413694,-1.052254
421.418237,-1.039860
421.422779,-1.027785
421.427322,-1.016147
421.431864,-1.005069
421.436407,-0.994671
421.440950,-0.985073
421.445492,-0.976398
421.450035,-0.968764
421.454577,-0.962294
421.459120,-0.956959
421.463662,-0.951848
421.468205,-0.946817
421.472748,-0.941908
421.477290,-0.937163
421.481833,-0.932625
421.486375,-0.928334
421.490918,-0.924333
421.495460,-0.920664
421.500003,-0.917368
421.504546,-0.914488
421.509088,-0.912064
421.513631,-0.910140
421.518173,-0.908756
421.522716,-0.907955
421.527258,-0.907762
421.531801,-0.907777
421.536344,-0.907813
421.540886,-0.907869
421.545429,-0.907946
421.549971,-0.908043
421.554514,-0.908160
421.559056,-0.908297
421.563599,-0.908454
421.568142,-0.908631
421.572684,-0.908827
421.577227,-0.909043
421.581769,-0.909278
421.586312,-0.909532
421.590854,-0.909805
421.595397,-0.910097
421.599940,-0.911310
421.604482,-0.914450
421.609025,-0.919329
421.613567,-0.925752
421.618110,-0.933528
421.622653,-0.942463
421.627195,-0.952364
421.631738,-0.963038
421.636280,-0.974292
421.640823,-0.985934
421.645365,-0.997770
421.649908,-1.009607
421.654451,-1.021253
421.658993,-1.032514
421.663536,-1.043198
421.668078,-1.053491
421.672621,-1.065113
421.677163,-1.078034
421.681706,-1.091939
421.686249,-1.106514
421.690791,-1.121444
421.695334,-1.136416
421.699876,-1.151116
421.704419,-1.165229
421.708961,-1.178441
421.713504,-1.190438
421.718047,-1.200905
421.722589,-1.209530
421.727132,-1.215997
421.731674,-1.219992
421.736217,-1.221216
421.740759,-1.221222
421.745302,-1.221228
421.749845,-1.221233
421.754387,-1.221238
421.758930,-1.221243
421.763472,-1.221247
421.768015,-1.221251
421.772557,-1.221254
421.777100,-1.221257
421.781643,-1.221259
421.786185,-1.221261
421.790728,-1.221263
421.795270,-1.221264
421.799813,-1.221265
421.804355,-1.221265
421.808898,-1.220208
421.813441,-1.216178
421.817983,-1.209450
421.822526,-1.200355
421.827068,-1.189226
421.831611,-1.176396
421.836153,-1.162198
421.840696,-1.146963
421.845239,-1.131025
421.849781,-1.114716
421.854324,-1.098368
421.858866,-1.082314
421.863409,-1.066887
421.867951,-1.052419
421.872494,-1.039242
421.877037,-1.026952
421.881579,-1.013621
421.886122,-0.999383
421.890664,-0.984521
421.895207,-0.969321
421.899750,-0.954069
421.904292,-0.939050
421.908835,-0.924548
421.913377,-0.910849
421.917920,-0.898239
421.922462,-0.887001
421.927005,-0.877423
421.931548,-0.869788
421.936090,-0.864382
421.940633,-0.861490
421.945175,-0.860930
421.949718,-0.860664
421.954260,-0.860415
421.958803,-0.860185
421.963346,-0.859974
421.967888,-0.859780
421.972431,-0.859606
421.976973,-0.859450
421.981516,-0.859312
421.986058,-0.859194
421.990601,-0.859094
421.995144,-0.859013
421.999686,-0.858951
422.004229,-0.858909
422.008771,-0.858885
422.013314,-0.858934
422.017856,-0.859994
422.022399,-0.862305
422.026942,-0.865733
422.031484,-0.870147
422.036027,-0.875412
422.040569,-0.881396
422.045112,-0.887966
422.049654,-0.894988
422.054197,-0.902330
422.058740,-0.909859
422.063282,-0.917441
422.067825,-0.924944
422.072367,-0.932234
422.076910,-0.939178
422.081452,-0.945644
422.085995,-0.951782
422.090538,-0.957940
422.095080,-0.964132
422.099623,-0.970368
422.104165,-0.976660
422.108708,-0.983017
422.113250,-0.989451
422.117793,-0.995972
422.122336,-1.002592
422.126878,-1.009321
422.131421,-1.016171
422.135963,-1.023151
422.140506,-1.030273
422.145049,-1.037548
422.149591,-1.044986
422.154134,-1.052716
422.158676,-1.061265
422.163219,-1.070554
422.167761,-1.080424
422.172304,-1.090713
422.176847,-1.101260
422.181389,-1.111905
422.185932,-1.122487
422.190474,-1.132845
422.195017,-1.142818
422.199559,-1.152245
422.204102,-1.160965
422.208645,-1.168817
422.213187,-1.175640
422.217730,-1.181275
422.222272,-1.185574
422.226815,-1.189314
422.231357,-1.192977
422.235900,-1.196539
422.240443,-1.199972
422.244985,-1.203250
422.249528,-1.206349
422.254070,-1.209240
422.258613,-1.211898
422.263155,-1.214297
422.267698,-1.216411
422.272241,-1.218214
422.276783,-1.219679
422.281326,-1.220780
422.285868,-1.221492
422.290411,-1.221787
422.294953,-1.220970
422.299496,-1.217901
422.304039,-1.212812
422.308581,-1.205966
422.313124,-1.197628
422.317666,-1.188062
422.322209,-1.177530
422.326751,-1.166299
422.331294,-1.154630
422.335837,-1.142790
422.340379,-1.131040
422.344922,-1.119646
422.349464,-1.108871
422.354007,-1.098980
422.358549,-1.090235
422.363092,-1.082508
422.367635,-1.074660
422.372177,-1.066667
422.376720,-1.058609
422.381262,-1.050564
422.385805,-1.042612
422.390348,-1.034832
422.394890,-1.027302
422.399433,-1.020102
422.403975,-1.013310
422.408518,-1.007006
422.413060,-1.001268
422.417603,-0.996176
422.422146,-0.991809
422.426688,-0.988245
422.431231,-0.985472
422.435773,-0.982880
422.440316,-0.980357
422.444858,-0.977920
422.449401,-0.975585
422.453944,-0.973371
422.458486,-0.971293
422.463029,-0.969368
422.467571,-0.967614
422.472114,-0.966048
422.476656,-0.964685
422.481199,-0.963545
422.485742,-0.962642
422.490284,-0.961995
422.494827,-0.961619
422.499369,-0.961555
422.503912,-0.962434
422.508454,-0.964468
422.512997,-0.967549
422.517540,-0.971573
422.522082,-0.976433
422.526625,-0.982024
422.531167,-0.988240
422.535710,-0.994974
422.540252,-1.002122
422.544795,-1.009577
422.549338,-1.017233
422.553880,-1.024984
422.558423,-1.032726
422.562965,-1.040351
422.567508,-1.047754
422.572050,-1.055290
422.576593,-1.063660
422.581136,-1.072759
422.585678,-1.082469
422.590221,-1.092674
422.594763,-1.103255
422.599306,-1.114093
422.603848,-1.125072
422.608391,-1.136073
422.612934,-1.146978
422.617476,-1.157669
422.622019,-1.168029
422.626561,-1.177939
422.631104,-1.187281
422.635647,-1.195938
422.640189,-1.203866
422.644732,-1.211551
422.649274,-1.219095
422.653817,-1.226489
422.658359,-1.233726
422.662902,-1.240795
422.667445,-1.247689
422.671987,-1.254399
422.676530,-1.260915
422.681072,-1.267229
422.685615,-1.273332
422.690157,-1.279216
422.694700,-1.284872
422.699243,-1.290290
422.703785,-1.295463
422.708328,-1.300381
